Charge (C),Temperature (K)
0.0035122177739999,1668.8034929834107
0.0036917450999999,1668.595322885078
0.003857494788,1668.3002755984016
0.004017513954,1668.377023574601
0.004155168408,1668.5529776728422
0.004281919194,1668.0845273050822
0.004409244774,1668.1918753210916
0.004498146246,1668.173379692434
0.004595077416,1668.1165554198556
0.004677673572,1668.020266972072
0.0047499408539999,1668.002896138351
0.004810729674,1667.9251832607365
0.004848578988,1667.9637609455312
0.004871535912,1667.8198609194392
0.004877841228,1667.583843533222
0.0048841465439999,1667.6416171731807
0.00486293142,1667.6329973251136
0.004828513452,1667.6012176539705
0.0047843414039999,1667.712004450647
0.00470921757,1667.7745621321824
0.00462892059,1667.75233323863
0.004568689146,1667.6216052360728
0.0044304773159999,1667.6479295586382
0.004316337162,1667.6481429818764
0.004135085454,1667.5276268926414
0.003976215876,1667.5287343707578
0.003791532822,1667.587478918756
0.003593089548,1667.6410548423582
0.003371706768,1667.6886094510764
0.003144001254,1667.7380783801557
0.002904834696,1667.82372772568
0.002645585184,1667.826810217567
0.00237372504,1667.7807838642188
0.00209268561,1667.589857667606
0.001805340864,1667.4427678286402
0.001514547354,1667.4949676432766
0.001216316358,1667.895160765022
0.0009203497019999,1667.851066084672
0.000625550052,1667.8839661167954
0.000332474784,1667.9779018503675
4.4555244e-05,1667.957193123049
-0.00024393909,1667.9960739441435
-0.000519822792,1667.8750425475969
-0.000788826384,1667.8504157748705
-0.0010423279559999,1667.7054678989907
-0.001292398182,1667.5613464552284
-0.001529265564,1667.3443266169606
-0.0017563962839999,1667.0620926811855
-0.001969766784,1667.0694984567313
-0.002172216198,1667.1413418864113
-0.002363221986,1667.3555648002084
-0.0025421571,1667.457309223527
-0.002703900648,1667.335776102395
-0.00285646491,1667.1257160415971
-0.0030027238559999,1667.3921197990735
-0.00312661809,1667.6358873579325
-0.00324706356,1667.7507407652747
-0.003351449634,1667.750865177196
-0.0034437824519999,1667.8002515688129
-0.00352522902,1667.7948924298803
-0.00359577192,1667.6595549932804
-0.003650847636,1667.6154287461268
-0.00369557706,1667.6039206196765
-0.003720815742,1667.735726576932
-0.003731144616,1667.7497623374709
-0.003733426374,1667.7197888383903
-0.0037162173899999,1668.7435794858811
-0.003646824078,1668.7934491859874
-0.003634213446,1668.8912406073428
-0.003563653128,1668.9035333129432
-0.003475901244,1669.003325006569
-0.003361203714,1669.0698945087624
-0.003289493808,1669.0006230853792
-0.0031300494359999,1668.9991554088274
-0.003004448238,1668.9870055548886
-0.002831801022,1668.8276996112186
-0.002638513476,1668.9050567467548
-0.00245097387,1668.98950364251
-0.002236453782,1668.9614907612035
-0.002005316922,1669.0447175425256
-0.001763276394,1669.1127286162723
-0.001509774822,1669.2777009712586
-0.001235615502,1669.236947662313
-0.000958024836,1669.0192761899575
-0.000672387054,1668.9081575804362
-0.0003764378159999,1668.7180568146025
-7.933898999999999e-05,1668.4743055826702
0.0002171850419999,1668.4620282154287
0.000516583044,1668.3267313875635
0.0008090835179999,1668.5399440340734
0.001094146506,1668.4641566017017
0.001368305826,1668.7609664833476
0.001646471286,1668.8491527694505
0.0019103017319999,1668.8642664771603
0.0021718330019999,1669.1385786390483
0.002421328434,1669.2846989213613
0.002659362822,1669.6851104296884
0.0028882005059999,1669.5517476211426
0.003102703176,1669.2418209634766
0.003304595214,1668.9595097921278
0.0034996071419999,1668.739619550376
0.0036751109099999,1668.5401434573246
0.003839136216,1668.4735996089555
0.003996873624,1668.4219386851796
0.0041396838059999,1668.4078655971484
0.00427446429,1668.4973803840612
0.004386880062,1666.4104278204668
0.0044947149,1666.509580525562
0.004587622512,1666.634089647887
0.004671925632,1666.8360796741697
0.004743060744,1667.0408959020529
0.004798119042,1667.0166767876876
0.00484054929,1666.9658318539732
0.0048698115299999,1666.9344110822617
0.004885296132,1666.7985228132911
0.00488069778,1666.8526663545704
0.0048657879719999,1666.8145328875405
0.004835393562,1666.7592673779614
0.004788939756,1666.6837668059234
0.00472585176,1666.620594310779
0.004651285302,1666.6643246986223
0.004581317196,1666.778011591094
0.00444193836,1666.8372026650322
0.004347306366,1666.836408503547
0.004152869232,1666.9661877555718
0.003981963816,1666.9961936335844
0.003801861696,1667.0130342935208
0.0036022688339999,1666.987890035742
0.003393496686,1666.967873345022
0.00316981473,1666.9143631863385
0.0029346543119999,1666.895002814612
0.002680577946,1667.0293567134686
0.00240298728,1667.21375678418
0.002127103578,1667.4136308515735
0.0018380344499999,1667.458627220839
0.0015506897039999,1667.4014129513384
0.001255890054,1666.995675737504
0.0009719766539999,1666.9041552296285
0.000657668844,1666.7681159477645
0.00035828826,1666.9224163239455
6.634516199999999e-05,1666.9243457625776
-0.0002192752019999,1666.9075541496418
-0.000495158904,1666.9902692995856
-0.000763587702,1666.863802525375
-0.00101651448,1666.840649123057
-0.0012642855299999,1666.9229055627234
-0.001498871154,1667.403075102975
-0.001727726256,1667.806869079769
-0.00194280372,1667.9993570715087
-0.002144695758,1668.0411824943485
-0.0023328101579999,1667.8157800389758
-0.0025146366599999,1667.4143071951376
-0.00268211073,1667.0918764222256
-0.002842129896,1667.0981941974137
-0.002992969776,1667.143344677198
-0.003117438804,1667.1256963936198
-0.0032396086559999,1667.0192517126366
-0.003339971172,1667.0529001212085
-0.003437477136,1666.813913083318
-0.003525803814,1666.9828539549148
-0.003588317016,1667.2569372393573
-0.00364166835,1667.4700451170074
-0.0036852481859999,1667.6331712477422
-0.0037162173899999,1667.5667338853086
-0.00373572555,1667.553283247198
-0.0037265462639999,1667.5113511112436
-0.003717941772,1667.3391134915669
-0.003688122156,1667.3063016371766
-0.0036428179379999,1667.2533673292814
-0.0035825864939999,1667.2680113361507
-0.0035051634839999,1667.2144854752369
-0.0034116636599999,1667.1341821568822
-0.00329696613,1667.1196533620064
-0.003202891512,1667.1225638607134
-0.0030124779359999,1667.1060371629133
-0.0028455786599999,1666.9836523138024
-0.0026614703999999,1667.2538802386923
-0.0024618601199999,1667.1653986730655
-0.002252513178,1667.189687013302
-0.0020265494639999,1667.1209229183355
-0.001789664664,1667.1204439015637
-0.001536163092,1666.9609107578865
-0.001271740434,1667.0142057108756
-0.000988419246,1667.096001986928
-0.0007068050219999,1667.3196513701896
-0.000415436718,1667.6591746237805
-0.0001200622739999,1668.1167799351333
0.0001758869639999,1668.1058736201055
0.0004758597599999,1668.188198979797
0.000774108174,1667.7374687221736
0.001068907824,1667.5388174672166
0.0013505220479999,1667.0291144832167
0.0016263883319999,1667.0260047672127
0.0018856378439999,1667.0833429947693
0.002148893496,1666.8728515358766
0.002394957582,1666.4485078402467
0.002635273728,1665.901802066789
0.002865261,1665.649988737553
0.003078039288,1665.8382450874765
0.003281080914,1666.4052696082167
0.003469787526,1666.8089927084488
0.0036487226399999,1666.927056325263
0.003817346298,1666.8768899477082
0.003973359324,1666.739587671448
0.0041219000279999,1666.5123930163577
0.0042578301,1666.438638087222
0.0043754015999999,1668.6441912011178
0.00452911545,1668.7579300231646
0.00458589813,1668.8077905969872
0.004669643874,1668.6290159072296
0.004735031046,1668.3502605667122
0.0047906641379999,1668.3626531801474
0.004835968356,1668.3994000873067
0.004862356626,1668.6358650482848
0.004877841228,1668.9597016651778
0.004872668082,1668.9860457343443
0.0048663627659999,1669.0141136969523
0.004835393562,1669.027952232199
0.004794670278,1668.989287160494
0.0047315822819999,1669.0466461951405
0.00465530886,1669.0472362289738
0.004568689146,1669.1102586493262
0.004457422962,1669.122335230044
0.004369096284,1669.1196048046636
0.004193592516,1669.0857607031207
0.004022112306,1669.1182728690333
0.003831106518,1669.1487754493887
0.00363208845,1669.115670983475
0.00342045975,1669.0962791128686
0.003191604648,1669.0478946410758
0.002950713708,1669.0827626171504
0.00270179307,1669.1279994010197
0.002434531278,1669.1238727745583
0.002158072782,1669.0656509402484
0.0018718776239999,1669.0681520041585
0.001579359732,1669.0692850144687
0.001283410494,1669.0830885409
0.0009840299099999,1669.248742206435
0.0006897876359999,1669.358215578654
0.0003972871619999,1669.3586730933812
0.000108792828,1669.673689199583
-0.000176844954,1669.7046471710742
-0.000455585208,1669.438488454322
-0.0007308941159999,1669.1830876935733
-0.0009907010039999,1668.748977136268
-0.0012396216419999,1668.6049326915568
-0.0014776560299999,1668.3467041178585
-0.00170191278,1667.9129102725765
-0.001923870354,1667.6436473224426
-0.002127486774,1667.2943234094937
-0.002321923908,1667.202212485804
-0.002499726852,1667.298824839209
-0.002671207062,1667.6281728223385
-0.0028249209119999,1667.816630363799
-0.0029660241299999,1667.9915610032858
-0.00309735585,1666.8590589888236
-0.0032183761139999,1667.0400861062194
-0.00333136668,1666.6989000410672
-0.003427723056,1666.608467502394
-0.0035143427699999,1666.3184019376476
-0.003584310876,1666.1711592778124
-0.003637644792,1666.1731567066772
-0.003684098598,1666.1653454727852
-0.003718516566,1666.2388927828697
-0.003739174314,1666.1669669167927
-0.0037380247259999,1666.166025591091
-0.0037253966759999,1666.1796148609335
-0.003699600618,1666.217975075357
-0.0036433927319999,1666.3456994763897
-0.003586035258,1666.432231436323
-0.003521797674,1666.453982051652
-0.003462715818,1666.485665864564
-0.0033141576959999,1666.4917933723937
-0.003162168228,1666.4689818745392
-0.003030836508,1666.4667574960472
-0.002870242548,1666.6724631675895
-0.0026889908399999,1666.3147536080571
-0.002495703294,1666.3320569200882
-0.0022863563519999,1666.5529129954334
-0.0020626743959999,1666.9576044080386
-0.001822933044,1667.5193393248423
-0.001568281884,1668.3024985431448
-0.001302152262,1669.1731325188389
-0.001021112832,1670.2115665686065
-0.000736624638,1671.316780760213
-0.0004452563339999,1672.7046671936546
-0.00014988189,1674.2875154981955
0.0001454925539999,1676.4002344217938
0.00044546535,1678.487391213017
0.00074313897,1680.915009474285
0.001032765474,1683.0919105504786
0.001310373558,1685.4327388619276
0.001585682466,1687.388328383775
0.001849512912,1689.1543247360555
0.002112768564,1690.8382572751038
0.0023599648199999,1692.322999828103
0.002604287106,1693.2525075490785
0.002833717002,1693.7899882475162
0.003054524988,1693.4222879694155
0.003265596312,1692.315932402916
0.0034537281299999,1690.998797379149
0.003632663244,1689.5880110533062
0.0038041608719999,1688.0695159709198
0.003961880862,1686.0754950527594
0.004105265838,1684.0894080703133
0.004238339358,1681.812003885435
0.00436451535,1679.671314572072
0.00446832663,1677.5863351722028
0.0045675395579999,1675.668235146627
0.0046518600959999,1674.182607939144
0.004721253408,1672.948657633524
0.004783209234,1671.7380025648622
0.0048308126279999,1670.7582415695174
0.004863506214,1669.7544986794628
0.004885870926,1668.8611750468858
0.0048824221619999,1668.2665799034826
0.00486293142,1667.9674599339487
0.004839974496,1667.94579773833
0.004800975594,1667.9831724728256
0.004741911156,1667.9949395411527
0.004672500426,1668.0416860613225
0.004579592814,1667.9718750581774
0.004463170902,1667.8155115293675
0.004369096284,1667.8222415573746
0.004160324136,1667.9013306047727
0.0040272680339999,1667.7847302015616
0.00384946509,1667.7375885034407
