# Seconds,DAQ1/ai0,DAQ1/ai1,DAQ1/ai2
1.214000,0.021788,0.055899,8.308736
1.215000,0.021393,0.068725,8.227500
1.216000,0.020767,0.082210,8.057464
1.217000,0.020174,0.094708,7.803889
1.218000,0.019121,0.106877,7.470066
1.219000,0.018067,0.117401,7.065202
1.220000,0.016750,0.127597,6.609689
1.221000,0.015334,0.137135,6.095634
1.222000,0.013984,0.145686,5.536193
1.223000,0.012634,0.152922,4.944521
1.224000,0.010987,0.160486,4.323577
1.225000,0.009473,0.165419,3.686518
1.226000,0.007793,0.171011,3.022161
1.227000,0.006279,0.174299,2.347608
1.228000,0.004500,0.176273,1.663188
1.229000,0.002656,0.178904,0.978767
1.230000,0.000318,0.180220,0.277242
1.231000,-0.005806,0.178575,-0.408825
1.232000,-0.003370,0.174628,-1.122521
1.233000,-0.006695,0.169366,-1.845098
1.234000,-0.007288,0.166735,-2.541036
1.235000,-0.009132,0.161144,-3.219874
1.236000,-0.010943,0.154237,-3.878322
1.237000,-0.012589,0.146015,-4.517367
1.238000,-0.014433,0.136806,-5.132405
1.239000,-0.016179,0.126281,-5.721132
1.240000,-0.017660,0.115428,-6.273354
1.241000,-0.018846,0.103259,-6.781176
1.242000,-0.019867,0.090432,-7.231441
1.243000,-0.020789,0.076948,-7.618558
1.244000,-0.021546,0.063792,-7.927727
1.245000,-0.022040,0.050636,-8.152696
1.246000,-0.022073,0.036494,-8.286560
1.247000,-0.021809,0.022352,-8.327673
1.248000,-0.021579,0.008867,-8.278008
1.249000,-0.020789,-0.003960,-8.138553
1.250000,-0.020361,-0.016786,-7.911610
1.251000,-0.019406,-0.028955,-7.600140
1.252000,-0.018352,-0.040467,-7.219272
1.253000,-0.017265,-0.050662,-6.776900
1.254000,-0.016047,-0.060529,-6.283879
1.255000,-0.015125,-0.070067,-5.741853
1.256000,-0.013050,-0.077302,-5.165295
1.257000,-0.011569,-0.084538,-4.549599
1.258000,-0.010054,-0.090787,-3.910883
1.259000,-0.008605,-0.095720,-3.255066
1.260000,-0.006992,-0.099667,-2.584779
1.261000,-0.005444,-0.102627,-1.904299
1.262000,-0.000472,-0.101640,-1.193561
1.263000,-0.004720,-0.102627,-0.516044
1.264000,0.000121,-0.103943,0.192060
1.265000,-0.000439,-0.105916,0.903122
1.266000,0.004369,-0.099338,1.620432
1.267000,0.006311,-0.095063,2.312746
1.268000,0.008353,-0.090129,2.989601
1.269000,0.010164,-0.083222,3.645078
1.270000,0.011909,-0.075329,4.288057
1.271000,0.013687,-0.066449,4.910316
1.272000,0.015301,-0.056911,5.508238
1.273000,0.017046,-0.046058,6.074257
1.274000,0.018297,-0.034218,6.593245
1.275000,0.019417,-0.021720,7.046455
1.276000,0.020306,-0.008564,7.445070
1.277000,0.021195,0.004263,7.792049
1.278000,0.021821,0.018076,8.054504
1.279000,0.021854,0.031890,8.227829
1.280000,0.021920,0.046032,8.309723
1.281000,0.021557,0.059845,8.298212
1.282000,0.021294,0.073330,8.190007
1.283000,0.020570,0.085499,7.994317
1.284000,0.019680,0.097668,7.716404
1.285000,0.018693,0.109179,7.364492
1.286000,0.016980,0.120361,6.945157
1.287000,0.016453,0.131215,6.470569
1.288000,0.015202,0.140095,5.942372
1.289000,0.013622,0.147988,5.374051
1.290000,0.011909,0.155882,4.772840
1.291000,0.010625,0.162130,4.144333
1.292000,0.008715,0.167722,3.496749
1.293000,0.007596,0.171339,2.834365
1.294000,0.005620,0.174957,2.157181
1.295000,0.004369,0.178246,1.470129
1.296000,0.000351,0.176931,0.775512
1.297000,0.000318,0.178904,0.080565
1.298000,-0.001361,0.180877,-0.613725
1.299000,-0.006695,0.171339,-1.332354
1.300000,-0.004522,0.171668,-2.041776
1.301000,-0.007683,0.165091,-2.735084
1.302000,-0.009428,0.159499,-3.408331
1.303000,-0.011338,0.152264,-4.062175
1.304000,-0.013380,0.143384,-4.692998
1.305000,-0.014927,0.133517,-5.301129
1.306000,-0.016607,0.123650,-5.879004
1.307000,-0.017858,0.111810,-6.422017
1.308000,-0.019043,0.099312,-6.916025
1.309000,-0.020262,0.086814,-7.348201
1.310000,-0.021118,0.073330,-7.712624
1.311000,-0.021744,0.060174,-7.997783
1.312000,-0.022040,0.046361,-8.199401
1.313000,-0.022007,0.032547,-8.307939
1.314000,-0.021941,0.019063,-8.323397
1.315000,-0.021579,0.004920,-8.248736
1.316000,-0.021019,-0.007249,-8.081324
1.317000,-0.020064,-0.017444,-7.831029
1.318000,-0.019175,-0.031258,-7.501469
1.319000,-0.017924,-0.043098,-7.100538
1.320000,-0.016903,-0.053293,-6.643366
1.321000,-0.015784,-0.063160,-6.133243
1.322000,-0.014335,-0.072040,-5.580693
1.323000,-0.012622,-0.079276,-4.991966
1.324000,-0.011207,-0.086511,-4.372653
1.325000,-0.009824,-0.092102,-3.725715
1.326000,-0.008078,-0.097036,-3.066609
1.327000,-0.005642,-0.099996,-2.393363
1.328000,-0.002085,-0.100983,-1.711567
1.329000,-0.002019,-0.103943,-1.025826
1.330000,-0.000867,-0.106903,-0.313446
1.331000,0.003019,-0.103285,0.385119
1.332000,0.002360,-0.103943,1.109007
1.333000,0.005225,-0.098351,1.820726
1.334000,0.006838,-0.094076,2.508764
1.335000,0.008847,-0.088485,3.176082
1.336000,0.010625,-0.080920,3.829256
1.337000,0.012403,-0.073356,4.465000
1.338000,0.014280,-0.063818,5.082654
1.339000,0.015992,-0.053622,5.673340
1.340000,0.017474,-0.042440,6.229164
1.341000,0.018627,-0.030600,6.727103
1.342000,0.019713,-0.018431,7.163869
1.343000,0.020635,-0.004946,7.549328
1.344000,0.021393,0.007880,7.875587
1.345000,0.021788,0.022352,8.113704
1.346000,0.021953,0.035836,8.260060
1.347000,0.021755,0.049979,8.315643
1.348000,0.021623,0.063463,8.263349
1.349000,0.021096,0.076948,8.142975
1.350000,0.020438,0.089446,7.923605
1.351000,0.019450,0.101615,7.623328
1.352000,0.018429,0.113126,7.249380
1.353000,0.017244,0.123650,6.814259
1.354000,0.016091,0.133846,6.314346
1.355000,0.014807,0.142726,5.785163
1.356000,0.013292,0.150290,5.206975
1.357000,0.011712,0.157526,4.594582
1.358000,0.010065,0.163775,3.960812
1.359000,0.008584,0.168379,3.307637
1.360000,0.007036,0.175286,2.642951
1.361000,0.005225,0.175615,1.963136
1.362000,0.003084,0.178904,1.275755
1.363000,0.004237,0.181535,0.585413
1.364000,-0.000208,0.177917,-0.117427
1.365000,0.001405,0.180877,-0.818624
1.366000,-0.002711,0.173313,-1.531005
1.367000,-0.006037,0.169037,-2.238454
1.368000,-0.008276,0.163775,-2.928474
1.369000,-0.010054,0.157526,-3.597117
1.370000,-0.011865,0.148975,-4.245370
1.371000,-0.013577,0.140753,-4.870274
1.372000,-0.014598,0.131215,-5.471170
1.373000,-0.017101,0.119375,-6.039835
1.374000,-0.018352,0.108521,-6.568706
1.375000,-0.019735,0.096352,-7.044296
1.376000,-0.020426,0.082868,-7.461014
1.377000,-0.021348,0.069712,-7.805046
1.378000,-0.021908,0.056228,-8.065537
1.379000,-0.022106,0.042414,-8.239856
1.380000,-0.021974,0.028601,-8.321753
1.381000,-0.021744,0.015116,-8.310899
1.382000,-0.021217,0.001632,-8.207623
1.383000,-0.020657,-0.011524,-8.016859
1.384000,-0.019537,-0.023035,-7.742883
1.385000,-0.018912,-0.035533,-7.396549
1.386000,-0.017759,-0.046715,-6.977529
1.387000,-0.016409,-0.056253,-6.503255
1.388000,-0.015224,-0.066120,-5.977673
1.389000,-0.013907,-0.075000,-5.414599
1.390000,-0.012985,-0.081907,-4.816335
1.391000,-0.010844,-0.088485,-4.159857
1.392000,-0.009033,-0.093418,-3.540876
1.393000,-0.007420,-0.097694,-2.874206
1.394000,-0.005214,-0.100983,-2.198658
1.395000,-0.002612,-0.101969,-1.515218
1.396000,-0.001789,-0.105587,-0.816980
1.397000,-0.000241,-0.104929,-0.116769
1.398000,-0.001624,-0.106903,0.590347
1.399000,0.004435,-0.101640,1.315879
1.400000,0.005422,-0.097365,2.020034
1.401000,0.007233,-0.092102,2.704782
1.402000,0.009275,-0.085854,3.367824
1.403000,0.011185,-0.078947,4.016395
1.404000,0.012996,-0.070396,4.643587
1.405000,0.014642,-0.061516,5.254993
1.406000,0.016355,-0.050662,5.835812
1.407000,0.017738,-0.039480,6.378809
1.408000,0.019022,-0.026653,6.857672
1.409000,0.020076,-0.014484,7.278980
1.410000,0.020833,-0.001328,7.648982
1.411000,0.021492,0.012156,7.953863
1.412000,0.021821,0.026627,8.166984
1.413000,0.021953,0.039783,8.284398
1.414000,0.021821,0.053596,8.311696
1.415000,0.021031,0.067410,8.246576
1.416000,0.020899,0.079908,8.090024
1.417000,0.020109,0.092734,7.844672
1.418000,0.019121,0.104575,7.520715
1.419000,0.018100,0.116086,7.128020
1.420000,0.017013,0.126610,6.675467
1.421000,0.015762,0.136148,6.171937
1.422000,0.014214,0.144699,5.622362
1.423000,0.012798,0.152593,5.032663
1.424000,0.011251,0.159170,4.414351
1.425000,0.009769,0.165419,3.772358
1.426000,0.008254,0.169366,3.112935
1.427000,0.005916,0.173971,2.443644
1.428000,0.004336,0.176602,1.735215
1.429000,0.004599,0.179562,1.072500
1.430000,0.000549,0.176273,0.382488
1.431000,-0.002415,0.178575,-0.315091
1.432000,-0.005609,0.172326,-1.033391
1.433000,-0.004522,0.171997,-1.744457
1.434000,-0.006761,0.168379,-2.447959
1.435000,-0.008836,0.162130,-3.124495
1.436000,-0.010482,0.155553,-3.786232
1.437000,-0.012260,0.147001,-4.429881
1.438000,-0.014302,0.137793,-5.047878
1.439000,-0.015915,0.128255,-5.639895
1.440000,-0.017364,0.117072,-6.198365
1.441000,-0.018648,0.104575,-6.713093
1.442000,-0.019834,0.091748,-7.172568
1.443000,-0.020723,0.079250,-7.567250
1.444000,-0.021546,0.065108,-7.888587
1.445000,-0.022172,0.052281,-8.126055
1.446000,-0.021974,0.037810,-8.274391
1.447000,-0.021875,0.024983,-8.328002
1.448000,-0.021612,0.010512,-8.291822
1.449000,-0.021151,-0.002315,-8.162234
1.450000,-0.020525,-0.015142,-7.944172
1.451000,-0.019636,-0.027311,-7.647831
1.452000,-0.018945,-0.039151,-7.278803
1.453000,-0.017298,-0.049018,-6.843667
1.454000,-0.016080,-0.059542,-6.356566
1.455000,-0.014960,-0.068422,-5.817500
1.456000,-0.013544,-0.076316,-5.240612
1.457000,-0.011931,-0.083551,-4.634126
1.458000,-0.009922,-0.090129,-4.001329
1.459000,-0.008572,-0.095391,-3.350445
1.460000,-0.007189,-0.099009,-2.679830
1.461000,-0.004720,-0.101311,-1.999020
1.462000,-0.005510,-0.106574,-1.313936
1.463000,-0.005411,-0.111178,-0.621289
1.464000,0.000450,-0.104929,0.094379
1.465000,-0.000274,-0.104600,0.805112
1.466000,0.004105,-0.099996,1.522752
1.467000,0.005785,-0.095720,2.221972
1.468000,0.007958,-0.090787,2.900143
1.469000,0.009802,-0.084209,3.559896
1.470000,0.011811,-0.076973,4.200902
1.471000,0.013490,-0.068093,4.826449
1.472000,0.015038,-0.057898,5.427002
1.473000,0.016783,-0.047373,5.999599
1.474000,0.018199,-0.035862,6.527796
1.475000,0.019417,-0.024022,6.986926
1.476000,0.020306,-0.010537,7.392447
1.477000,0.021063,0.002289,7.747978
1.478000,0.021590,0.017089,8.026219
1.479000,0.021953,0.030574,8.211384
1.480000,0.021887,0.044387,8.302487
1.481000,0.021755,0.057872,8.301501
1.482000,0.021261,0.071028,8.209411
1.483000,0.020537,0.083854,8.026877
1.484000,0.019845,0.096352,7.759818
1.485000,0.018890,0.108521,7.413496
1.486000,0.017804,0.118717,7.001397
1.487000,0.016585,0.128584,6.533716
1.488000,0.015301,0.138779,6.013741
1.489000,0.013128,0.146673,5.454629
1.490000,0.012469,0.154566,4.857365
1.491000,0.011053,0.161473,4.230502
1.492000,0.009275,0.166406,3.580616
1.493000,0.007497,0.171339,2.920205
1.494000,0.005686,0.174628,2.244008
1.495000,0.004928,0.179233,1.562218
1.496000,0.003150,0.178575,0.878784
1.497000,0.001504,0.178246,0.177259
1.498000,-0.003007,0.171011,-0.533475
1.499000,-0.000538,0.177588,-1.234344
1.500000,-0.007058,0.169366,-1.946726
1.501000,-0.007453,0.166406,-2.642007
1.502000,-0.009099,0.159828,-3.318543
1.503000,-0.011141,0.153579,-3.976991
1.504000,-0.013083,0.144370,-4.613076
1.505000,-0.014598,0.135161,-5.225154
1.506000,-0.016245,0.124966,-5.806317
1.507000,-0.017726,0.113455,-6.353605
1.508000,-0.019109,0.101615,-6.854520
1.509000,-0.020163,0.088788,-7.295248
1.510000,-0.021052,0.075303,-7.669209
1.511000,-0.021579,0.062148,-7.966208
1.512000,-0.021941,0.047676,-8.178680
1.513000,-0.022106,0.033205,-8.300374
1.514000,-0.021908,0.020049,-8.328002
1.515000,-0.021678,0.006565,-8.262879
1.516000,-0.020986,-0.006591,-8.107637
1.517000,-0.020163,-0.018431,-7.866222
1.518000,-0.019307,-0.030929,-7.545871
1.519000,-0.018187,-0.042111,-7.155794
1.520000,-0.017167,-0.051649,-6.706844
1.521000,-0.015816,-0.061844,-6.204943
1.522000,-0.014203,-0.070725,-5.654366
1.523000,-0.012754,-0.078618,-5.067283
1.524000,-0.011569,-0.085525,-4.451259
1.525000,-0.009988,-0.091445,-3.811228
1.526000,-0.008276,-0.095063,-3.155411
1.527000,-0.006333,-0.100325,-2.484796
1.528000,-0.004753,-0.102627,-1.797080
1.529000,-0.003271,-0.104929,-1.102129
1.530000,0.003052,-0.103614,-0.412772
1.531000,-0.002448,-0.102298,0.295003
1.532000,-0.000011,-0.102956,1.018891
1.533000,0.004994,-0.099009,1.727650
1.534000,0.006772,-0.094405,2.419635
1.535000,0.008649,-0.089471,3.092872
1.536000,0.010362,-0.082236,3.747363
1.537000,0.012206,-0.073685,4.386066
1.538000,0.014050,-0.065462,5.002734
1.539000,0.015696,-0.054938,5.597367
1.540000,0.017178,-0.044084,6.158781
1.541000,0.018495,-0.032244,6.666587
1.542000,0.019648,-0.020404,7.110917
1.543000,0.020537,-0.006920,7.502297
1.544000,0.021360,0.006894,7.840725
1.545000,0.021788,0.020049,8.089366
1.546000,0.021953,0.034521,8.247562
1.547000,0.021920,0.047676,8.311367
1.548000,0.021689,0.061490,8.284398
1.549000,0.021162,0.075303,8.164353
1.550000,0.020537,0.087472,7.957152
1.551000,0.019680,0.099970,7.664440
1.552000,0.018594,0.111481,7.302332
1.553000,0.017408,0.121677,6.871486
1.554000,0.016190,0.132530,6.386373
1.555000,0.014939,0.140753,5.852914
1.556000,0.013556,0.149304,5.281962
1.557000,0.011876,0.155224,4.679107
1.558000,0.010362,0.162788,4.045008
1.559000,0.008715,0.167722,3.390518
1.560000,0.007069,0.171997,2.723200
1.561000,0.005653,0.174957,2.045029
1.562000,0.003216,0.178246,1.360937
1.563000,0.001076,0.176931,0.666978
1.564000,-0.000110,0.177917,-0.027311
1.565000,-0.006366,0.170682,-0.735086
1.566000,-0.004753,0.172326,-1.449440
1.567000,-0.005181,0.170353,-2.153929
1.568000,-0.007782,0.164433,-2.843290
1.569000,-0.009988,0.157526,-3.512262
1.570000,-0.011700,0.150948,-4.162159
1.571000,-0.013413,0.141410,-4.792983
1.572000,-0.015158,0.132201,-5.397825
1.573000,-0.016837,0.121348,-5.971424
1.574000,-0.018220,0.110166,-6.503913
1.575000,-0.019504,0.097668,-6.988054
1.576000,-0.020394,0.085499,-7.412008
1.577000,-0.021085,0.071357,-7.765249
1.578000,-0.021645,0.058201,-8.036922
1.579000,-0.022040,0.043730,-8.221766
1.580000,-0.022172,0.029587,-8.316161
1.581000,-0.022007,0.016432,-8.318464
1.582000,-0.021283,0.002618,-8.229331
1.583000,-0.020822,-0.009880,-8.046132
1.584000,-0.019998,-0.022706,-7.780378
1.585000,-0.019142,-0.034547,-7.437662
1.586000,-0.018023,-0.045071,-7.029167
1.587000,-0.016837,-0.055924,-6.565417
1.588000,-0.015125,-0.064805,-6.038520
1.589000,-0.014038,-0.073356,-5.487615
1.590000,-0.012622,-0.080920,-4.890665
1.591000,-0.011009,-0.087827,-4.266091
1.592000,-0.009198,-0.093089,-3.619153
1.593000,-0.007156,-0.097694,-2.959390
1.594000,-0.006498,-0.099009,-2.285815
1.595000,-0.003238,-0.102956,-1.603362
1.596000,-0.005938,-0.108876,-0.905452
1.597000,0.001109,-0.104600,-0.206886
1.598000,-0.001526,-0.101969,0.513715
1.599000,0.005126,-0.099667,1.223461
1.600000,0.005093,-0.096378,1.930575
1.601000,0.007135,-0.093418,2.617956
1.602000,0.009077,-0.086511,3.285931
1.603000,0.010954,-0.079934,3.936145
1.604000,0.012798,-0.071382,4.567285
1.605000,0.014478,-0.062173,5.182308
1.606000,0.015861,-0.052307,5.767074
1.607000,0.017441,-0.041124,6.316319
1.608000,0.018956,-0.028298,6.802419
1.609000,0.019944,-0.015471,7.229976
1.610000,0.020833,-0.003302,7.606555
1.611000,0.021393,0.010841,7.922619
1.612000,0.021920,0.024654,8.145606
1.613000,0.021953,0.038138,8.276176
1.614000,0.021854,0.052281,8.313998
1.615000,0.021557,0.065765,8.259403
1.616000,0.020833,0.078263,8.113704
1.617000,0.020174,0.091419,7.879534
1.618000,0.019285,0.103259,7.567417
1.619000,0.018495,0.114770,7.184918
1.620000,0.017079,0.124966,6.736970
1.621000,0.015795,0.135161,6.236070
1.622000,0.014280,0.143713,5.688798
1.623000,0.013029,0.151935,5.106992
1.624000,0.011547,0.158184,4.493942
1.625000,0.010065,0.164433,3.851292
1.626000,0.008386,0.169037,3.198446
1.627000,0.006542,0.173642,2.526853
1.628000,0.004797,0.175615,1.845722
1.629000,0.005093,0.179562,1.158341
1.630000,-0.002019,0.175944,0.467999
1.631000,-0.000900,0.177917,-0.223988
1.632000,0.000911,0.178575,-0.930776
1.633000,-0.006498,0.171339,-1.651051
1.634000,-0.006070,0.169037,-2.355540
1.635000,-0.008408,0.163117,-3.042600
1.636000,-0.010021,0.156210,-3.704994
1.637000,-0.012129,0.147330,-4.349301
1.638000,-0.014071,0.138779,-4.969930
1.639000,-0.015685,0.128584,-5.567208
1.640000,-0.017068,0.118059,-6.129954
1.641000,-0.018484,0.106219,-6.651260
1.642000,-0.019702,0.093721,-7.118628
1.643000,-0.020756,0.081223,-7.522519
1.644000,-0.021480,0.067410,-7.853395
1.645000,-0.021875,0.053596,-8.100401
1.646000,-0.021974,0.039783,-8.260248
1.647000,-0.022040,0.025641,-8.326357
1.648000,-0.021777,0.012485,-8.300703
1.649000,-0.021908,-0.001000,-8.184271
1.650000,-0.020657,-0.013826,-7.980022
1.651000,-0.019702,-0.025666,-7.689930
1.652000,-0.018582,-0.037507,-7.326822
1.653000,-0.017364,-0.048360,-6.898264
1.654000,-0.016409,-0.058556,-6.418070
1.655000,-0.015026,-0.067436,-5.888871
1.656000,-0.013676,-0.076316,-5.319877
1.657000,-0.011898,-0.082565,-4.713390
1.658000,-0.010581,-0.089142,-4.079607
1.659000,-0.009033,-0.095063,-3.428394
1.660000,-0.007321,-0.098680,-2.762382
1.661000,-0.006136,-0.101640,-2.084532
1.662000,-0.001032,-0.101311,-1.370177
1.663000,-0.005642,-0.106574,-0.707788
1.664000,-0.000208,-0.104600,0.003934
1.665000,0.003381,-0.100654,0.718943
1.666000,0.004006,-0.099338,1.433293
1.667000,0.006015,-0.097036,2.134158
1.668000,0.007793,-0.090787,2.820552
1.669000,0.009703,-0.084209,3.476029
1.670000,0.011580,-0.077631,4.122955
1.671000,0.013259,-0.068751,4.749818
1.672000,0.015005,-0.059213,5.355304
1.673000,0.016684,-0.049347,5.930532
1.674000,0.018034,-0.036849,6.465635
1.675000,0.019285,-0.024680,6.932659
1.676000,0.020141,-0.012182,7.345416
1.677000,0.020965,0.000974,7.706866
1.678000,0.021459,0.015116,7.996290
1.679000,0.021985,0.028272,8.191980
1.680000,0.021953,0.042414,8.298212
1.681000,0.021755,0.056228,8.309065
1.682000,0.021327,0.069383,8.227171
1.683000,0.020734,0.082539,8.053846
1.684000,0.019944,0.094708,7.795667
1.685000,0.019088,0.106877,7.460199
1.686000,0.018100,0.117730,7.060268
1.687000,0.016750,0.127597,6.599823
1.688000,0.015334,0.137135,6.083137
1.689000,0.014050,0.146015,5.525011
1.690000,0.012535,0.153908,4.929721
1.691000,0.011020,0.160486,4.309435
1.692000,0.009835,0.166406,3.666127
1.693000,0.007694,0.170353,3.007690
1.694000,0.005949,0.174299,2.331821
1.695000,0.004270,0.176273,1.648388
1.696000,0.005324,0.180877,0.959362
1.697000,-0.001954,0.180220,0.261127
1.698000,0.000121,0.181864,-0.434150
1.699000,0.000088,0.178904,-1.144228
1.700000,-0.003370,0.173313,-1.858911
1.701000,-0.007090,0.166735,-2.557152
1.702000,-0.008869,0.160815,-3.235990
1.703000,-0.010877,0.153250,-3.895096
1.704000,-0.012952,0.145686,-4.532497
1.705000,-0.014499,0.136148,-5.148850
1.706000,-0.016014,0.125952,-5.734288
1.707000,-0.017463,0.115428,-6.286839
1.708000,-0.018846,0.102601,-6.793016
1.709000,-0.020097,0.090432,-7.242295
1.710000,-0.020887,0.076619,-7.626452
1.711000,-0.021579,0.064121,-7.934962
1.712000,-0.021908,0.049650,-8.157301
1.713000,-0.022007,0.035507,-8.288533
1.714000,-0.022007,0.022681,-8.328002
1.715000,-0.021711,0.008209,-8.274391
1.716000,-0.020986,-0.004617,-8.132962
1.717000,-0.020196,-0.016129,-7.902072
1.718000,-0.019307,-0.029284,-7.591917
1.719000,-0.018286,-0.040795,-7.208747
1.720000,-0.017199,-0.050991,-6.764073
1.721000,-0.015948,-0.060529,-6.268092
1.722000,-0.014631,-0.069738,-5.725408
1.723000,-0.012063,-0.078289,-5.146876
1.724000,-0.011668,-0.084867,-4.534141
1.725000,-0.010186,-0.091445,-3.892794
1.726000,-0.008737,-0.096378,-3.235990
1.727000,-0.007090,-0.099996,-2.565703
1.728000,-0.003732,-0.101640,-1.886538
1.729000,-0.007881,-0.109205,-1.199481
1.730000,-0.006465,-0.103943,-0.497297
1.731000,0.000450,-0.104600,0.210477
1.732000,0.004896,-0.099996,0.927131
1.733000,0.004665,-0.099667,1.640494
1.734000,0.006707,-0.095391,2.335110
1.735000,0.008221,-0.090129,3.008677
1.736000,0.010131,-0.083222,3.664812
1.737000,0.011942,-0.075329,4.306804
1.738000,0.013753,-0.066120,4.928076
1.739000,0.015400,-0.056911,5.525340
1.740000,0.017079,-0.045071,6.091030
1.741000,0.018297,-0.034218,6.607387
1.742000,0.019450,-0.021062,7.057966
1.743000,0.020405,-0.008235,7.455594
1.744000,0.021261,0.004920,7.801587
1.745000,0.021755,0.019063,8.061739
1.746000,0.022018,0.032218,8.232433
1.747000,0.021788,0.046032,8.310052
1.748000,0.021557,0.059845,8.291634
1.749000,0.021261,0.073330,8.186060
1.750000,0.020537,0.086486,7.988726
1.751000,0.019779,0.097997,7.706866
1.752000,0.018627,0.109508,7.349034
1.753000,0.017474,0.120690,6.929041
1.754000,0.016322,0.132201,6.453795
1.755000,0.015005,0.139766,5.926256
1.756000,0.013622,0.148317,5.355304
1.757000,0.012140,0.155224,4.752449
1.758000,0.010658,0.161473,4.124599
1.759000,0.008814,0.167722,3.474384
1.760000,0.007201,0.171339,2.812001
1.761000,0.005883,0.174957,2.135803
1.762000,0.004467,0.177588,1.447765
1.763000,-0.000900,0.175615,0.751832
1.764000,0.000088,0.177917,0.061161
1.765000,-0.000307,0.181864,-0.637076
1.766000,-0.003501,0.175286,-1.348799
1.767000,-0.004522,0.171668,-2.061181
1.768000,-0.007486,0.165091,-2.754160
1.769000,-0.009626,0.158513,-3.429380
1.770000,-0.011503,0.151606,-4.081580
1.771000,-0.013248,0.143055,-4.713061
1.772000,-0.014927,0.133517,-5.319548
1.773000,-0.016376,0.122335,-5.897751
1.774000,-0.017990,0.111152,-6.438133
1.775000,-0.019241,0.099312,-6.929510
1.776000,-0.020459,0.086486,-7.361028
1.777000,-0.021052,0.073330,-7.723149
1.778000,-0.021612,0.059516,-8.007650
1.779000,-0.021974,0.045703,-8.204992
1.780000,-0.022238,0.031232,-8.310570
1.781000,-0.021974,0.018076,-8.322410
1.782000,-0.021480,0.004592,-8.243145
1.783000,-0.020822,-0.008564,-8.073760
1.784000,-0.020295,-0.021391,-7.820175
1.785000,-0.019109,-0.032902,-7.464961
1.786000,-0.018056,-0.043427,-7.087053
1.787000,-0.016903,-0.053293,-6.626921
1.788000,-0.015454,-0.063160,-6.115482
1.789000,-0.014203,-0.072040,-5.561288
1.790000,-0.012326,-0.079934,-4.969930
1.791000,-0.011404,-0.086511,-4.341408
1.792000,-0.009725,-0.092760,-3.705652
1.793000,-0.007914,-0.097365,-3.045889
1.794000,-0.006465,-0.100983,-2.372314
1.795000,-0.006597,-0.105916,-1.688874
1.796000,-0.006992,-0.109205,-0.998857
1.797000,-0.003929,-0.103943,-0.297002
1.798000,-0.003007,-0.102627,0.418994
1.799000,0.004896,-0.099996,1.132359
1.800000,0.005159,-0.099009,1.843420
1.801000,0.007003,-0.094076,2.530800
1.802000,0.008715,-0.087827,3.199104
1.803000,0.010625,-0.081249,3.850305
1.804000,0.012535,-0.072698,4.485062
1.805000,0.014313,-0.063489,5.102059
1.806000,0.015960,-0.053622,5.692087
1.807000,0.017343,-0.042440,6.245937
1.808000,0.018660,-0.030271,6.742232
1.809000,0.019845,-0.017773,7.178669
1.810000,0.020833,-0.004617,7.560510
1.811000,0.021327,0.009196,7.886770
1.812000,0.021788,0.022681,8.119953
1.813000,0.021887,0.036494,8.262363
1.814000,0.021887,0.050307,8.314656
1.815000,0.021788,0.064121,8.271243
1.816000,0.021063,0.077277,8.139029
1.817000,0.020306,0.090103,7.915054
1.818000,0.019351,0.101286,7.610831
1.819000,0.018429,0.112797,7.234909
1.820000,0.017211,0.123979,6.797485
1.821000,0.016058,0.133846,6.306124
1.822000,0.014642,0.142397,5.744709
1.823000,0.013226,0.150290,5.188228
1.824000,0.011679,0.157526,4.575836
1.825000,0.010065,0.163775,3.937461
1.826000,0.008551,0.169037,3.282642
1.827000,0.006805,0.172984,2.616311
1.828000,0.005192,0.175615,1.928931
1.829000,0.004632,0.178904,1.249444
1.830000,-0.001558,0.178904,0.558444
1.831000,-0.000307,0.177259,-0.143081
1.832000,-0.003172,0.173642,-0.843620
1.833000,-0.007189,0.170353,-1.558632
1.834000,-0.006267,0.168051,-2.263779
1.835000,-0.008210,0.163446,-2.951496
1.836000,-0.010153,0.156868,-3.618824
1.837000,-0.011865,0.148975,-4.267406
1.838000,-0.013610,0.140424,-4.890994
1.839000,-0.015388,0.130228,-5.492219
1.840000,-0.017035,0.119704,-6.058254
1.841000,-0.018385,0.108192,-6.585809
1.842000,-0.019702,0.095694,-7.060741
1.843000,-0.020492,0.082868,-7.474170
1.844000,-0.021316,0.069054,-7.814255
1.845000,-0.021809,0.056228,-8.073102
1.846000,-0.023028,0.041756,-8.244789
1.847000,-0.022106,0.027614,-8.323726
1.848000,-0.021875,0.014129,-8.311228
1.849000,-0.021217,0.000974,-8.204663
1.850000,-0.020591,-0.011853,-8.009295
1.851000,-0.019998,-0.024351,-7.730385
1.852000,-0.019472,-0.035862,-7.381420
1.853000,-0.017726,-0.047044,-6.961084
1.854000,-0.016376,-0.057240,-6.486481
1.855000,-0.015158,-0.066449,-5.958597
1.856000,-0.013808,-0.075000,-5.392563
1.857000,-0.012326,-0.081907,-4.792325
1.858000,-0.010515,-0.087827,-4.166764
1.859000,-0.008902,-0.094076,-3.520155
1.860000,-0.007420,-0.099009,-2.853157
1.861000,-0.006728,-0.103285,-2.173004
1.862000,-0.005543,-0.105258,-1.490880
1.863000,-0.006893,-0.108547,-0.801851
1.864000,-0.000208,-0.104929,-0.090129
